Time,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,Prediction
1317.4901,-307.0043,-479.6698,-111.7368,-44.646,-12.1591,-20.6943,-16.039,-11.4121,-85.5359,-148.5545,12
1319.3572,-306.9022,-478.9589,-112.014,-44.6061,-12.356,-20.6792,-16.0056,-11.4337,-85.3992,-148.524,12
1321.2593,-306.6138,-478.1316,-112.3282,-44.5787,-12.3827,-20.6078,-15.9723,-11.5678,-85.4495,-148.5346,12
1323.14,-306.2131,-477.5452,-112.6877,-44.3815,-12.3862,-20.6197,-15.9367,-11.6787,-85.5267,-148.5532,12
1324.6203,-305.8146,-477.074,-113.0498,-44.2312,-12.3674,-20.8104,-15.8583,-11.8012,-85.5829,-148.6433,12
1326.4973,-305.4327,-476.4502,-113.3894,-44.1119,-12.3517,-21.0332,-15.8533,-11.6605,-85.7226,-148.6557,12
1327.9405,-305.2595,-475.9768,-113.7391,-43.9805,-12.2993,-20.984,-15.8708,-11.5659,-85.7368,-148.6671,12
1329.8546,-304.9999,-475.6968,-114.1091,-43.9325,-12.3212,-20.7514,-15.8903,-11.539,-85.8491,-148.6591,12
1331.6835,-304.7166,-475.358,-114.4184,-43.9496,-12.245,-20.8031,-15.8583,-11.5496,-85.7573,-148.7522,12
1333.647,-304.3412,-474.974,-114.7635,-43.9763,-12.1458,-20.7553,-15.8059,-11.526,-85.6736,-148.7268,12
1335.5856,-303.9917,-474.4263,-115.0909,-44.0251,-12.0889,-20.7203,-15.7882,-11.4875,-85.6206,-148.6808,12
1337.5072,-303.6966,-473.9014,-115.4256,-43.977,-12.019,-20.6748,-15.7812,-11.4456,-85.5745,-148.6441,12
1338.9515,-303.4545,-473.4112,-115.7683,-43.926,-12.0343,-20.7521,-15.8127,-11.3673,-85.4738,-148.8337,12
1815.2963,-283.9436,-436.365,-74.1839,-42.8784,-13.3612,-18.5045,-17.216,-9.8093,-78.9084,-124.6578,13
1817.121,-288.9716,-444.4159,-76.1684,-43.6842,-13.7575,-18.7945,-17.564,-9.8136,-80.5676,-127.5854,13
1819.0056,-293.1401,-451.4209,-77.9532,-44.3991,-14.4021,-19.0743,-17.6392,-9.8979,-81.9763,-130.3803,13
1820.9004,-296.5767,-457.4367,-79.7025,-44.9702,-14.7097,-19.229,-17.8467,-9.9649,-83.1594,-132.7545,13
1822.7964,-299.5688,-462.594,-81.3601,-45.4454,-15.1383,-19.4768,-18.0745,-10.0606,-84.1689,-134.7796,13
1824.294,-302.1075,-466.8247,-82.8937,-45.8166,-15.5295,-19.7212,-18.2854,-10.1486,-85.0147,-136.5868,13
1825.7702,-304.0633,-470.5038,-84.2664,-46.3009,-15.9017,-19.9337,-18.4503,-10.3027,-85.7676,-138.1153,13
1827.6573,-305.9967,-473.7009,-85.5767,-46.6372,-16.2022,-20.0991,-18.5732,-10.4568,-86.4279,-139.4662,13
1829.5041,-307.6807,-476.6506,-86.9949,-46.8765,-16.3118,-20.2646,-18.6642,-10.5884,-87.2522,-140.8623,13
1831.4102,-309.2848,-479.3476,-88.1692,-46.9632,-16.5382,-20.4088,-18.7327,-10.7296,-87.8652,-142.0635,13
1833.2364,-310.62,-481.8754,-89.4102,-47.1552,-16.8154,-20.5277,-18.8257,-10.7736,-88.2471,-143.1728,13
1835.1707,-311.9569,-484.3264,-90.6139,-47.5257,-17.0377,-20.6621,-18.916,-10.7785,-88.7366,-144.1941,13
1837.0205,-313.1871,-486.3109,-91.848,-47.7555,-17.2414,-20.7855,-18.9941,-10.7696,-89.1775,-145.3168,13
1838.9143,-314.379,-488.2428,-93.0385,-47.941,-17.4469,-21.0507,-19.0166,-10.7637,-89.642,-146.109,13
1840.8076,-315.512,-489.8373,-94.413,-48.2013,-17.6664,-21.288,-19.0581,-10.7636,-89.9366,-146.9492,13
1842.7005,-316.5152,-491.4668,-95.3426,-48.3825,-17.8593,-21.2424,-19.143,-10.7686,-90.2686,-147.5586,13
1844.6381,-317.5414,-493.0809,-96.3168,-48.516,-18.0147,-21.22,-19.3549,-10.7774,-90.7033,-148.2958,13
1846.5037,-318.3232,-494.8401,-97.3749,-48.6551,-18.0943,-21.0555,-19.4602,-10.7889,-91.0968,-149.0912,13
1848.3802,-319.1673,-496.4824,-98.429,-48.7863,-18.0984,-21.0837,-19.6709,-10.6422,-91.3942,-149.8853,13
1850.2443,-320.0868,-498.0956,-99.5049,-48.9041,-18.1996,-21.1394,-19.7225,-10.6648,-91.6686,-150.521,13
1852.158,-321.0476,-499.7083,-100.5688,-49.0061,-18.3664,-21.2081,-19.716,-10.8676,-91.9973,-151.251,13
1854.1116,-322.0155,-501.1422,-101.7766,-49.1349,-18.4971,-21.4673,-19.8463,-10.9933,-92.4012,-151.7942,13
1855.9523,-322.9767,-502.4358,-102.84,-49.2218,-18.793,-21.5585,-19.8943,-10.9058,-92.592,-152.486,13
1857.439,-323.8484,-503.5024,-103.8401,-49.2888,-18.9022,-21.6197,-19.7894,-10.8706,-92.8168,-153.2508,13
1859.3646,-324.6549,-504.7147,-104.9292,-49.3846,-18.9722,-21.6562,-19.6815,-10.7468,-93.1582,-153.9839,13
1861.3194,-325.2144,-505.7796,-105.8418,-49.4455,-19.0522,-21.7707,-19.6764,-10.743,-93.5207,-154.5961,13
1863.3436,-326.0632,-506.938,-106.6665,-49.5326,-19.095,-21.8205,-19.6784,-10.9021,-93.7735,-155.3582,13
1865.264,-326.8656,-508.0023,-107.6421,-49.6214,-19.2019,-21.6842,-19.6844,-11.1418,-94.0038,-155.9882,13
1867.1632,-327.6753,-509.0127,-108.6439,-49.7057,-19.3969,-21.6238,-19.9287,-11.2099,-94.211,-156.5682,13
1869.0801,-328.3236,-510.0173,-109.4182,-49.8206,-19.5576,-21.6883,-19.9822,-11.1609,-94.4438,-157.0822,13
1871.0211,-329.1506,-511.0404,-110.1788,-49.9347,-19.6804,-21.7607,-19.9606,-11.1967,-94.5903,-157.4282,13
1872.9111,-329.8849,-512.1222,-110.7715,-50.037,-19.7288,-21.7851,-20.0656,-11.1476,-94.824,-157.9113,13
1874.8406,-330.4881,-513.2217,-111.5389,-50.123,-19.7871,-21.8275,-20.0501,-11.2424,-95.151,-158.579,13
1876.7433,-330.909,-514.5569,-112.3647,-50.195,-19.8436,-21.9946,-20.0378,-11.3315,-95.5632,-159.1834,13
1878.7492,-331.4492,-515.7224,-113.2056,-50.296,-19.8958,-22.3063,-19.9828,-11.3712,-95.835,-159.7498,13
1880.2713,-332.0769,-516.7566,-113.9074,-50.4365,-19.9796,-22.3829,-19.9683,-11.3824,-96.0267,-160.2507,13
1880.7009,-332.6858,-517.6391,-114.522,-50.5735,-20.0638,-22.3605,-20.0114,-11.3842,-96.1725,-160.6971,13
1881.955,-333.3039,-518.3609,-115.123,-50.6496,-20.2171,-22.1828,-19.9508,-11.5069,-96.381,-161.1772,13
1883.6927,-333.8192,-519.2564,-115.9044,-50.6931,-20.3711,-22.1117,-19.7815,-11.4163,-96.717,-161.5173,13
1884.681,-334.2493,-519.8939,-116.7037,-50.7207,-20.4226,-22.0968,-19.598,-11.3856,-96.7412,-162.0353,13
1885.9972,-334.6882,-520.5553,-117.5353,-50.6229,-20.427,-22.114,-19.5243,-11.3775,-96.86,-162.2518,13
1887.6978,-335.0098,-520.9974,-118.3097,-50.6185,-20.4148,-22.1783,-19.5468,-11.431,-97.0009,-162.6092,13
1888.7087,-335.5427,-521.5834,-119.0104,-50.6501,-20.4441,-22.4103,-19.6009,-11.5765,-96.9537,-162.907,13
1890.0068,-335.8433,-522.2406,-119.6803,-50.5762,-20.486,-22.5074,-19.693,-11.6125,-97.0516,-163.2641,13
1891.7378,-336.0714,-522.6571,-120.342,-50.6319,-20.527,-22.5407,-19.7799,-11.6024,-97.1945,-163.5701,13
1892.7303,-336.1561,-522.9355,-121.004,-50.6837,-20.8398,-22.4994,-19.8493,-11.5744,-97.4688,-163.9215,13
1894.0061,-336.2719,-523.3722,-121.4661,-50.7302,-20.9604,-22.4058,-19.898,-11.5907,-97.4665,-164.2584,13
1895.6729,-336.4237,-523.6961,-122.2457,-50.7992,-21.0325,-22.3916,-19.9298,-11.5829,-97.4893,-164.6039,13
1896.6506,-336.686,-523.9343,-122.7165,-50.8631,-21.0223,-22.4518,-19.9489,-11.6088,-97.5162,-164.878,13
1897.9063,-336.8159,-524.1291,-123.2304,-50.8721,-20.9925,-22.4923,-19.9585,-11.6416,-97.4363,-165.1437,13
1899.5809,-336.9022,-524.3092,-123.8001,-50.8143,-21.0006,-22.4761,-19.9611,-11.6337,-97.4501,-165.3412,13
1900.571,-336.9751,-524.5171,-124.6105,-50.8169,-20.9825,-22.4792,-19.9583,-11.7712,-97.6953,-165.6211,13
1901.8195,-337.0531,-524.793,-125.4297,-50.8774,-21.1969,-22.4898,-19.9511,-11.779,-97.8689,-165.7785,13
1903.4835,-337.2515,-524.9712,-125.8903,-50.9453,-21.3774,-22.4631,-19.9402,-11.7809,-97.9818,-165.9998,13
1904.5235,-337.2253,-525.0369,-126.3473,-51.0747,-21.2361,-22.5849,-19.9263,-11.733,-97.9996,-166.1717,13
1905.8715,-337.2401,-525.0317,-126.8174,-50.9948,-21.1881,-22.5389,-19.9094,-11.6809,-97.938,-166.3087,13
1907.5857,-337.213,-525.0601,-127.2783,-51.083,-21.1803,-22.5998,-19.89,-11.6348,-97.9716,-166.3691,13
1908.6009,-337.1309,-525.1849,-127.9435,-50.9643,-21.1595,-22.48,-19.868,-11.6395,-98.2273,-166.4727,13
1909.9824,-336.978,-524.9213,-128.2556,-50.8685,-21.1279,-22.3197,-19.8435,-11.6212,-98.2736,-166.612,13
1911.7325,-336.4776,-524.6227,-128.67,-50.8154,-21.0919,-22.3217,-19.8165,-11.6364,-98.2187,-166.7371,13
1912.7776,-336.2599,-524.2086,-129.2411,-50.7431,-21.0972,-22.3066,-19.7871,-11.6579,-98.1504,-166.7834,13
1914.0576,-335.9801,-523.7611,-129.5474,-50.7001,-20.9923,-22.5255,-19.7551,-11.598,-98.1607,-166.8576,13
1915.8034,-335.6502,-523.2063,-130.0138,-50.6576,-20.9796,-22.5816,-19.7607,-11.5552,-98.0215,-166.9123,13
1916.9204,-335.3253,-522.5687,-130.2434,-50.5674,-21.1546,-22.5668,-19.8916,-11.5229,-97.9486,-166.9727,13
1918.2102,-334.9949,-521.9765,-130.5492,-50.4962,-21.1687,-22.4724,-19.7592,-11.6213,-97.8438,-166.9981,13
1919.9065,-334.4874,-521.3003,-130.887,-50.4249,-21.3516,-22.4058,-19.7031,-11.6674,-97.7258,-166.978,13
1920.9148,-333.9179,-520.8143,-131.2924,-50.2279,-21.1504,-22.3557,-19.6287,-11.6842,-97.6702,-166.8713,13
1922.2782,-333.5706,-520.2088,-131.5897,-50.1156,-21.1237,-22.315,-19.6031,-11.5989,-97.5772,-166.7546,13
1923.8998,-332.8724,-519.6657,-131.8922,-50.07,-20.9071,-22.2752,-19.4249,-11.5299,-97.4937,-166.6137,13
1924.9631,-332.1791,-518.7747,-132.1553,-49.9991,-20.9061,-22.2733,-19.3309,-11.5151,-97.3889,-166.4852,13
1926.2238,-331.5166,-518.0059,-132.4138,-49.9421,-20.9248,-22.1966,-19.3099,-11.4828,-97.4176,-166.3329,13
1927.9136,-330.9891,-516.8465,-132.512,-49.6312,-20.9876,-22.1358,-19.5149,-11.4442,-97.3293,-166.1443,13
1929.0525,-330.4256,-515.7408,-132.8584,-49.4937,-21.0368,-22.0788,-19.3127,-11.4428,-97.1712,-165.835,13
1930.4504,-329.4409,-514.5646,-132.9556,-49.412,-21.0226,-22.0253,-19.221,-11.4518,-96.9619,-165.7114,13
1932.152,-328.4314,-513.4969,-133.1086,-49.3462,-21.0154,-21.9696,-19.121,-11.4186,-96.8056,-165.45,13
1933.2406,-327.4622,-512.1102,-133.2751,-49.2578,-21.0005,-21.8701,-19.0801,-11.5685,-96.3661,-165.1562,13
1934.5535,-326.6391,-510.4153,-133.5388,-49.1418,-20.9758,-21.8384,-19.0466,-11.3944,-96.0441,-164.8142,13
1936.2283,-325.4685,-508.684,-133.6554,-48.9617,-20.9382,-21.7436,-18.9672,-11.4878,-95.7584,-164.4775,13
1937.2727,-324.2182,-506.8263,-133.8791,-48.8338,-20.8891,-21.6298,-18.9071,-11.2875,-95.5278,-164.0745,13
1938.5152,-322.9845,-504.8157,-133.8372,-48.6307,-20.8706,-21.55,-19.0481,-11.1826,-95.1681,-163.666,13
1940.1534,-321.7337,-502.9211,-133.8058,-48.439,-20.8126,-21.6838,-19.0251,-11.1086,-94.7561,-163.2285,13
1941.2398,-320.4733,-500.9738,-133.7462,-48.4015,-20.7755,-21.5387,-18.9292,-11.1049,-94.2846,-162.7972,13
1942.4563,-319.1152,-499.0298,-133.7034,-48.0699,-20.7355,-21.459,-18.7558,-11.1154,-93.886,-162.2562,13
1944.131,-317.5975,-497.0425,-133.6742,-47.8046,-20.7271,-21.3493,-18.5726,-11.1206,-93.5897,-161.7382,13
2420.7504,-311.967,-479.6491,-88.3976,-47.3247,-18.687,-20.0487,-19.7449,-10.5982,-87.8287,-136.905,15
2422.3994,-314.7448,-484.3631,-89.8017,-47.6591,-18.8904,-20.2514,-19.9367,-10.6073,-88.4906,-138.5978,15
2424.0022,-317.2627,-488.6257,-91.2461,-47.9912,-19.0617,-20.5318,-19.8677,-10.6459,-89.2394,-140.2385,15
2425.5815,-319.59,-492.5281,-92.5809,-48.0731,-19.324,-20.6516,-19.9584,-10.7622,-89.9276,-141.8977,15
2427.2239,-321.7854,-496.1873,-93.8406,-48.3422,-19.5088,-20.7736,-20.0981,-10.8222,-90.6365,-143.34,15
2428.8284,-323.728,-499.4805,-95.1324,-48.7253,-19.6885,-21.0774,-20.2479,-10.8923,-91.1355,-144.5597,15
2430.4197,-325.3761,-502.347,-96.4602,-48.8698,-19.8446,-21.0508,-20.3724,-11.0332,-91.6251,-145.71,15
2432.101,-326.8026,-504.8733,-97.7796,-49.0661,-19.9028,-21.1136,-20.4697,-10.9827,-92.136,-146.79,15
2433.3365,-328.1975,-507.3153,-99.2332,-49.4556,-20.0084,-21.2348,-20.6254,-10.9533,-92.6469,-147.772,15
2434.9198,-329.7582,-509.4251,-100.4135,-49.6349,-20.0876,-21.539,-20.7417,-10.7752,-93.0613,-148.6963,15
2436.167,-331.088,-511.4458,-101.7413,-49.7976,-20.2018,-21.5409,-20.7899,-10.784,-93.5996,-149.5895,15
2437.4299,-332.2345,-513.5109,-102.619,-50.0101,-20.4012,-21.4764,-20.8464,-10.8199,-93.9234,-150.4291,15
2439.056,-333.2369,-515.6365,-103.6045,-50.1883,-20.4542,-21.676,-21.0224,-10.91,-94.1898,-151.1744,15
2440.726,-333.992,-517.4886,-104.6219,-50.417,-20.4982,-21.759,-20.9801,-10.9597,-94.534,-151.9459,15
2441.9951,-334.8193,-518.9857,-105.6696,-50.4759,-20.5818,-21.7945,-20.9888,-11.0298,-94.889,-152.7046,15
2443.7096,-335.7404,-520.1957,-106.6766,-50.5576,-20.6871,-21.8802,-20.9726,-11.097,-95.3013,-153.4411,15
2444.9627,-336.5547,-521.3242,-107.59,-50.6035,-20.7573,-22.1028,-21.2045,-11.1571,-95.4923,-154.11,15
2446.5796,-337.5121,-522.421,-108.5275,-50.6885,-20.8557,-21.9871,-21.0894,-11.2067,-95.6414,-154.7885,15
2448.2233,-338.3992,-523.7056,-109.4907,-50.784,-20.9219,-21.9708,-21.1528,-11.2474,-95.7772,-155.503,15
2449.9103,-339.1594,-525.0183,-110.479,-50.8812,-21.062,-21.9923,-21.2226,-11.3215,-95.9246,-156.0993,15
2451.5416,-339.8988,-526.2954,-111.4831,-51.1333,-21.1789,-22.0461,-21.3442,-11.3589,-96.322,-156.7769,15
2452.787,-340.5878,-527.4277,-112.4178,-51.0919,-21.2843,-22.1029,-21.3793,-11.5403,-96.7341,-157.3131,15
2454.4446,-341.3052,-528.3647,-113.3439,-51.1225,-21.3791,-22.1157,-21.3807,-11.6655,-97.1532,-157.8574,15
2456.1301,-342.0677,-529.4791,-114.2849,-51.3775,-21.43,-22.3155,-21.3712,-11.675,-97.5236,-158.4519,15
2457.7578,-342.7946,-530.7184,-115.0907,-51.2969,-21.6712,-22.3162,-21.3663,-11.6369,-97.8837,-158.874,15
2459.4178,-343.5774,-532.1234,-116.0855,-51.3544,-21.796,-22.3724,-21.4081,-11.7131,-97.9276,-159.463,15
2461.0441,-344.3973,-533.3819,-117.0749,-51.4516,-21.8744,-22.4356,-21.1832,-11.7458,-97.997,-160.0718,15
2462.7047,-345.2032,-534.6851,-118.0367,-51.574,-21.9277,-22.3058,-21.1812,-11.7215,-98.2485,-160.7742,15
2464.3556,-346.1719,-535.9289,-118.9111,-51.6876,-21.8223,-22.3289,-21.2604,-11.6776,-98.4837,-161.4041,15
2465.6086,-346.9792,-537.1349,-119.7799,-51.827,-21.8512,-22.1673,-21.3317,-11.6787,-98.8166,-161.9996,15
2466.5897,-347.4541,-538.2626,-120.5934,-51.8812,-21.8971,-22.2189,-21.4205,-11.7009,-99.146,-162.5748,15
2468.2584,-348.1764,-539.3907,-121.4239,-51.9443,-21.9618,-22.1358,-21.5006,-11.5302,-99.4454,-163.144,15
2469.8995,-348.5681,-540.4226,-122.1703,-52.0064,-22.069,-22.2711,-21.5281,-11.5175,-99.7026,-163.6295,15
2471.5038,-348.8382,-541.2959,-123.1314,-51.949,-22.2664,-22.3376,-21.5728,-11.4455,-100.0833,-164.1345,15
2473.1421,-349.171,-542.2052,-123.9763,-52.0236,-22.3963,-22.3796,-21.698,-11.3351,-100.2676,-164.6113,15
2474.7874,-349.6091,-542.9747,-124.7684,-52.1397,-22.3706,-22.4794,-21.7158,-11.3829,-100.571,-165.0893,15
2476.5831,-350.2575,-543.5614,-125.5233,-52.0237,-22.3798,-22.8309,-21.732,-11.4855,-100.4794,-165.5322,15
2478.403,-350.7483,-544.1246,-126.1077,-52.0413,-22.2142,-23.0207,-21.782,-11.5957,-100.6454,-165.9734,15
2480.0729,-351.1305,-544.6093,-127.0557,-52.1073,-22.2293,-23.0812,-21.802,-11.8454,-100.6863,-166.422,15
2481.3681,-351.4301,-545.0047,-127.6189,-52.2356,-22.3151,-23.1158,-21.8881,-11.785,-100.868,-166.7999,15
2482.3555,-351.7627,-545.5479,-128.2753,-52.3622,-22.4311,-23.2652,-21.8626,-11.9038,-101.1518,-167.2467,15
2484.0213,-352.037,-546.2586,-128.9552,-52.4691,-22.6211,-23.4784,-21.7226,-11.942,-101.2456,-167.5592,15
2485.6875,-352.2647,-546.9119,-129.6647,-52.5117,-22.7742,-23.3617,-21.6803,-11.9605,-101.3809,-167.8876,15
2487.4115,-352.5288,-547.1784,-130.3756,-52.5259,-22.8179,-23.1005,-21.5648,-11.96,-101.6346,-168.0344,15
2488.6572,-352.8542,-547.5547,-131.0396,-52.5691,-22.8599,-23.0272,-21.606,-11.9973,-101.8679,-168.5653,15
2489.6221,-353.3554,-548.0057,-131.6859,-52.6586,-22.9841,-23.0494,-21.6113,-12.0039,-102.1009,-168.7331,15
2490.9142,-353.437,-548.4746,-132.5267,-52.7112,-22.9703,-23.1086,-21.606,-11.9994,-102.1766,-169.0542,15
2491.9272,-353.5868,-548.6672,-133.0073,-52.7395,-22.9958,-23.163,-21.6296,-12.1504,-102.2693,-169.301,15
2493.5655,-353.7193,-549.0387,-133.7427,-52.791,-23.0343,-23.2043,-21.6603,-12.055,-102.4361,-169.5976,15
2495.261,-353.8302,-549.2407,-134.1812,-52.8421,-23.0848,-23.1933,-21.6873,-12.2069,-102.6115,-170.0721,15
2496.979,-354.1323,-549.3807,-134.7569,-52.8828,-23.1357,-23.2447,-21.8648,-12.1359,-102.681,-170.2309,15
2498.6648,-354.1125,-549.6779,-135.2915,-52.9082,-23.1838,-23.3096,-21.7853,-12.088,-102.7769,-170.3394,15
2500.4154,-354.1541,-549.8767,-135.7128,-52.9196,-23.2286,-23.5299,-21.7832,-12.2033,-102.8247,-170.5716,15
2502.1001,-354.1697,-549.9682,-136.2702,-52.9196,-23.2702,-23.6059,-21.7587,-12.1291,-103.0887,-170.8319,15
2503.8234,-353.8717,-550.028,-136.8384,-52.91,-23.3087,-23.5753,-21.7789,-12.0768,-103.0616,-171.0648,15
2505.4897,-353.7828,-550.014,-137.4922,-52.8126,-23.3844,-23.5813,-21.7635,-12.1119,-103.0096,-171.2847,15
2507.187,-353.7373,-549.9146,-138.0702,-52.7722,-23.4253,-23.7633,-21.8547,-12.0617,-102.9788,-171.462,15
2508.8637,-353.6783,-549.6075,-138.5708,-52.7912,-23.4507,-23.6206,-21.8835,-12.1463,-103.0051,-171.6321,15
2510.544,-353.5967,-549.2768,-139.0798,-52.8639,-23.5477,-23.6577,-21.8823,-12.1403,-103.1171,-171.8449,15
2512.2238,-353.4569,-548.9452,-139.5513,-52.9319,-23.5792,-23.7816,-21.7803,-12.146,-103.1082,-171.9101,15
2513.9074,-353.3327,-548.6988,-140.0124,-52.8946,-23.5848,-23.8086,-21.7359,-12.1869,-103.0012,-172.0185,15
2515.6681,-353.162,-548.4581,-140.4679,-52.6918,-23.4984,-23.7424,-21.6747,-12.1964,-103.0967,-172.2668,15
2517.3602,-352.9658,-548.2651,-141.001,-52.6898,-23.5172,-23.6042,-21.6154,-12.2705,-103.0384,-172.3937,15
2519.0468,-352.8669,-548.1147,-141.6254,-52.712,-23.5327,-23.5421,-21.6771,-12.2717,-102.8392,-172.472,15
2520.7302,-352.6914,-547.9133,-142.0488,-52.8127,-23.5491,-23.7154,-21.567,-12.2858,-102.7904,-172.3288,15
2522.0319,-352.4219,-547.5036,-142.3517,-52.821,-23.5583,-23.6224,-21.3257,-12.4163,-102.7092,-172.3068,15
2523.6902,-352.0156,-546.933,-142.4592,-52.6989,-23.5637,-23.5987,-21.3827,-12.2885,-102.6517,-172.1025,15
2525.3119,-351.5214,-546.3194,-142.6664,-52.5693,-23.5262,-23.5063,-21.3785,-12.2041,-102.5384,-172.121,15
2526.8663,-350.9651,-545.4697,-142.9365,-52.4441,-23.518,-23.49,-21.3507,-12.0999,-102.4779,-172.0135,15
2528.4958,-350.4817,-544.5004,-143.0877,-52.3274,-23.5201,-23.2517,-21.3358,-12.0941,-102.4159,-171.847,15
2530.0885,-349.7401,-543.3781,-143.2178,-52.1727,-23.4851,-23.1665,-21.2831,-12.1184,-102.2143,-171.7122,15
2531.3517,-348.7755,-542.316,-143.4056,-52.0086,-23.4782,-23.1781,-21.297,-12.1069,-101.9587,-171.5703,15
2532.3081,-347.9038,-541.1258,-143.7159,-51.8461,-23.4389,-23.1846,-21.2814,-12.2764,-101.8495,-171.3614,15
2533.5741,-346.9935,-539.7125,-143.8641,-51.9299,-23.3923,-23.0914,-21.169,-12.1588,-101.4598,-171.3065,15
2534.5331,-346.1144,-538.4181,-144.0473,-51.626,-23.3848,-23.0434,-21.0656,-12.114,-101.1943,-170.9396,15
2536.1305,-345.1456,-537.1459,-144.2053,-51.6069,-23.3494,-23.0499,-21.0522,-12.1288,-100.888,-170.7021,15
2537.726,-344.0988,-535.6913,-144.4107,-51.2963,-23.3447,-23.0286,-20.9459,-12.0514,-100.6268,-170.3577,15
2539.3918,-343.0204,-534.1426,-144.4688,-51.0027,-23.304,-23.0665,-20.9303,-11.9837,-100.3724,-170.0175,15
2540.9764,-341.9701,-532.4616,-144.5332,-50.9598,-23.2921,-23.1853,-20.853,-12.0417,-100.0761,-169.6553,15
2542.226,-340.917,-530.6543,-144.572,-50.839,-23.2439,-22.9831,-20.7977,-12.0551,-99.9614,-169.2735,15
2543.4409,-339.8011,-528.8067,-144.6237,-50.6789,-23.2246,-22.9216,-20.7011,-11.9237,-99.8386,-168.8674,15
2545.0489,-338.761,-526.9472,-144.7696,-50.5269,-23.1692,-22.8628,-20.6338,-11.829,-99.5608,-168.4364,15
2546.6962,-337.6285,-525.1172,-144.7023,-50.3347,-23.0627,-22.8153,-20.5322,-11.7587,-99.0467,-168.1004,15
2548.366,-336.473,-523.1914,-144.6208,-50.1267,-22.9841,-22.797,-20.5013,-11.7483,-98.6317,-167.8437,15
3025.0995,-122.7854,-247.9146,-43.8562,8.0282,-14.8727,-1.4305,-5.4378,-0.47116,-27.5465,-45.2071,11
3026.4065,-123.2552,-249.4293,-44.1599,7.6886,-14.9183,-1.4465,-5.4373,-0.42516,-27.8936,-45.519,11
3027.6584,-123.7285,-250.821,-44.5392,7.9702,-14.9705,-1.4408,-5.4608,-0.35867,-28.1177,-45.7868,11
3028.88,-124.1778,-252.15,-44.9357,7.8147,-14.8512,-1.473,-5.5216,-0.45245,-28.427,-46.0437,11
3030.1667,-124.6823,-253.2833,-45.3334,7.9023,-14.847,-1.5118,-5.707,-0.43519,-28.2766,-46.3035,11
3031.3964,-125.0192,-254.5267,-45.7165,7.5963,-14.8836,-1.5488,-5.6284,-0.38342,-28.2762,-46.6128,11
3032.6226,-125.3362,-255.4909,-46.0451,7.1812,-14.9755,-1.5788,-5.7468,-0.40165,-28.3307,-46.8189,11
3033.5319,-125.6862,-256.4479,-46.3149,7.5425,-15.0655,-1.5621,-5.9123,-0.44983,-28.4234,-46.9631,11
3034.8189,-126.0536,-257.3225,-46.6142,7.6652,-15.1375,-1.6123,-5.842,-0.34439,-28.5131,-47.108,11
3036.0691,-126.3826,-258.1603,-46.972,7.7295,-15.1477,-1.5999,-5.8489,-0.39882,-28.6318,-47.2835,11
3037.3359,-126.8173,-259.0106,-47.51,8.0077,-15.1723,-1.61,-5.8014,-0.38303,-28.7479,-47.4931,11
3038.6442,-127.1137,-259.853,-47.7993,7.9343,-15.1969,-1.8244,-5.7545,-0.63401,-28.8514,-47.6901,11
3039.8953,-127.4085,-260.6001,-47.9645,7.7101,-15.2182,-1.6823,-5.7519,-0.53496,-28.9787,-47.8987,11
3041.1631,-127.5839,-261.3528,-48.2243,7.7767,-15.2719,-1.7546,-5.9694,-0.45162,-29.2207,-48.0858,11
3042.4038,-127.9079,-262.3074,-48.5028,7.5559,-15.3267,-1.6438,-5.8332,-0.45681,-29.1521,-48.2447,11
3043.6565,-128.2464,-262.8659,-48.7627,7.3948,-15.3313,-1.7833,-5.7908,-0.51191,-29.1876,-48.3762,11
3044.9222,-128.5541,-263.4707,-49.0635,7.3887,-15.1933,-1.7805,-5.9002,-0.53667,-29.2555,-48.5263,11
3046.3183,-128.6472,-264.0641,-49.3453,7.7768,-15.1439,-1.6571,-5.8251,-0.58432,-29.505,-48.6689,11
3047.5743,-128.7802,-264.695,-49.5913,8.1645,-15.1343,-1.6196,-5.8916,-0.63354,-29.6604,-48.8357,11
3048.4614,-129.0799,-265.2722,-49.8374,7.7254,-15.2648,-1.6273,-5.9923,-0.67956,-29.7617,-48.952,11
3049.7253,-129.133,-265.8541,-50.0996,8.4039,-15.1381,-1.6571,-6.0204,-0.75811,-29.8254,-49.0804,11
3051.0793,-129.4177,-266.419,-50.4217,8.499,-15.0156,-1.7666,-6.0119,-0.71799,-29.8758,-49.1998,11
3052.3732,-129.4639,-266.9647,-50.6079,8.6491,-15.0256,-1.8873,-6.0312,-0.72413,-29.8809,-49.3472,11
3053.6895,-129.6401,-267.4092,-50.8488,8.661,-15.0117,-1.9136,-6.0223,-0.7467,-30.0754,-49.4884,11
3054.9362,-129.8337,-268.0194,-51.0823,8.9331,-15.0279,-1.9392,-6.0471,-0.81967,-30.153,-49.613,11
3056.286,-130.0241,-268.3838,-51.3362,8.9743,-15.0435,-1.8812,-5.9997,-0.81923,-30.0237,-49.718,11
3057.5532,-130.1461,-268.7564,-51.6476,8.7723,-15.0558,-1.8877,-5.9765,-0.79445,-29.997,-49.9668,11
3058.8049,-130.3522,-269.2532,-51.9039,8.5851,-15.0609,-1.877,-6.0055,-0.76551,-29.9426,-50.1155,11
